"fdc_id","food_code","wweia_category_code","start_date","end_date"
"338476","27446245","3004","2013-01-01","2014-12-31"
"338477","27446250","3004","2013-01-01","2014-12-31"
"338478","27446255","3004","2013-01-01","2014-12-31"
"338479","27446260","3004","2013-01-01","2014-12-31"
"338480","27446300","3004","2013-01-01","2014-12-31"
"338481","27446310","3004","2013-01-01","2014-12-31"
"338482","27446315","3004","2013-01-01","2014-12-31"
"338483","27446320","3004","2013-01-01","2014-12-31"
"338484","27446330","3004","2013-01-01","2014-12-31"
"338485","27446332","3004","2013-01-01","2014-12-31"
"338486","27446350","3004","2013-01-01","2014-12-31"
"338487","27446355","3004","2013-01-01","2014-12-31"
"338488","27446360","3004","2013-01-01","2014-12-31"
"338489","27446362","3004","2013-01-01","2014-12-31"
"338490","27446400","3004","2013-01-01","2014-12-31"
"338491","27446410","3004","2013-01-01","2014-12-31"
"338492","27448020","3004","2013-01-01","2014-12-31"
"338493","27448030","3004","2013-01-01","2014-12-31"
"338494","27450010","3006","2013-01-01","2014-12-31"
"338495","27450020","3006","2013-01-01","2014-12-31"
"338496","27450030","3006","2013-01-01","2014-12-31"
"338497","27450040","3402","2013-01-01","2014-12-31"
"338498","27450060","3006","2013-01-01","2014-12-31"
"338499","27450061","3006","2013-01-01","2014-12-31"
"338500","27450062","3006","2013-01-01","2014-12-31"
"338501","27450063","3006","2013-01-01","2014-12-31"
"338502","27450064","3006","2013-01-01","2014-12-31"
"338503","27450065","3006","2013-01-01","2014-12-31"
"338504","27450066","3006","2013-01-01","2014-12-31"
"338505","27450067","3006","2013-01-01","2014-12-31"
"338506","27450068","3006","2013-01-01","2014-12-31"
"338507","27450070","3006","2013-01-01","2014-12-31"
"338508","27450080","3006","2013-01-01","2014-12-31"
"338509","27450090","3006","2013-01-01","2014-12-31"
"338510","27450100","3006","2013-01-01","2014-12-31"
"338511","27450110","3006","2013-01-01","2014-12-31"
"338512","27450120","3006","2013-01-01","2014-12-31"
"338513","27450130","3006","2013-01-01","2014-12-31"
"338514","27450150","3006","2013-01-01","2014-12-31"
"338515","27450180","3006","2013-01-01","2014-12-31"
"338516","27450190","3006","2013-01-01","2014-12-31"
"338517","27450200","3006","2013-01-01","2014-12-31"
"338518","27450210","3006","2013-01-01","2014-12-31"
"338519","27450250","3006","2013-01-01","2014-12-31"
"338520","27450310","3006","2013-01-01","2014-12-31"
"338521","27450400","3006","2013-01-01","2014-12-31"
"338522","27450405","3006","2013-01-01","2014-12-31"
"338523","27450410","3404","2013-01-01","2014-12-31"
"338524","27450420","3404","2013-01-01","2014-12-31"
"338525","27450430","3006","2013-01-01","2014-12-31"
"338526","27450450","3006","2013-01-01","2014-12-31"
"338527","27450470","3404","2013-01-01","2014-12-31"
"338528","27450510","3006","2013-01-01","2014-12-31"
"338529","27450600","3404","2013-01-01","2014-12-31"
"338530","27450610","3404","2013-01-01","2014-12-31"
"338531","27450650","3006","2013-01-01","2014-12-31"
"338532","27450660","3006","2013-01-01","2014-12-31"
"338533","27450700","3006","2013-01-01","2014-12-31"
"338534","27450710","3006","2013-01-01","2014-12-31"
"338535","27450740","3404","2013-01-01","2014-12-31"
"338536","27450750","3404","2013-01-01","2014-12-31"
"338537","27450760","3006","2013-01-01","2014-12-31"
"338538","27451010","3006","2013-01-01","2014-12-31"
"338539","27451030","3006","2013-01-01","2014-12-31"
"338540","27451060","3006","2013-01-01","2014-12-31"
"338541","27451070","3006","2013-01-01","2014-12-31"
"338542","27460010","3402","2013-01-01","2014-12-31"
"338543","27460100","3006","2013-01-01","2014-12-31"
"338544","27460490","3002","2013-01-01","2014-12-31"
"338545","27460510","3002","2013-01-01","2014-12-31"
"338546","27460710","3004","2013-01-01","2014-12-31"
"338547","27460750","3002","2013-01-01","2014-12-31"
"338548","27461010","3002","2013-01-01","2014-12-31"
"338549","27462000","3002","2013-01-01","2014-12-31"
"338550","27463000","3004","2013-01-01","2014-12-31"
"338551","27464000","3006","2013-01-01","2014-12-31"
"338552","27500050","3708","2013-01-01","2014-12-31"
"338553","27500100","3708","2013-01-01","2014-12-31"
"338554","27500200","3708","2013-01-01","2014-12-31"
"338555","27500300","3708","2013-01-01","2014-12-31"
"338556","27510000","3708","2013-01-01","2014-12-31"
"338557","27510110","3708","2013-01-01","2014-12-31"
"338558","27510130","3708","2013-01-01","2014-12-31"
"338559","27510210","3702","2013-01-01","2014-12-31"
"338560","27510220","3702","2013-01-01","2014-12-31"
"338561","27510230","3702","2013-01-01","2014-12-31"
"338562","27510240","3702","2013-01-01","2014-12-31"
"338563","27510250","3702","2013-01-01","2014-12-31"
"338564","27510260","3702","2013-01-01","2014-12-31"
"338565","27510265","3702","2013-01-01","2014-12-31"
"338566","27510270","3702","2013-01-01","2014-12-31"
"338567","27510280","3702","2013-01-01","2014-12-31"
"338568","27510290","3702","2013-01-01","2014-12-31"
"338569","27510300","3702","2013-01-01","2014-12-31"
"338570","27510310","3702","2013-01-01","2014-12-31"
"338571","27510311","3702","2013-01-01","2014-12-31"
"338572","27510320","3702","2013-01-01","2014-12-31"
"338573","27510330","3702","2013-01-01","2014-12-31"
"338574","27510340","3702","2013-01-01","2014-12-31"
"338575","27510350","3702","2013-01-01","2014-12-31"
"338576","27510355","3702","2013-01-01","2014-12-31"
"338577","27510359","3702","2013-01-01","2014-12-31"
"338578","27510360","3702","2013-01-01","2014-12-31"
"338579","27510370","3702","2013-01-01","2014-12-31"
"338580","27510375","3702","2013-01-01","2014-12-31"
"338581","27510380","3702","2013-01-01","2014-12-31"
"338582","27510385","3702","2013-01-01","2014-12-31"
"338583","27510390","3702","2013-01-01","2014-12-31"
"338584","27510400","3702","2013-01-01","2014-12-31"
"338585","27510410","3702","2013-01-01","2014-12-31"
"338586","27510420","3702","2013-01-01","2014-12-31"
"338587","27510425","3702","2013-01-01","2014-12-31"
"338588","27510430","3702","2013-01-01","2014-12-31"
"338589","27510435","3702","2013-01-01","2014-12-31"
"338590","27510440","3702","2013-01-01","2014-12-31"
"338591","27510445","3702","2013-01-01","2014-12-31"
"338592","27510450","3702","2013-01-01","2014-12-31"
"338593","27510480","3702","2013-01-01","2014-12-31"
"338594","27510500","3702","2013-01-01","2014-12-31"
"338595","27510510","3702","2013-01-01","2014-12-31"
"338596","27510520","3702","2013-01-01","2014-12-31"
"338597","27510530","3702","2013-01-01","2014-12-31"
"338598","27510540","3702","2013-01-01","2014-12-31"
"338599","27510550","3702","2013-01-01","2014-12-31"
"338600","27510560","3702","2013-01-01","2014-12-31"
"338601","27510570","3702","2013-01-01","2014-12-31"
"338602","27510590","3702","2013-01-01","2014-12-31"
"338603","27510600","3702","2013-01-01","2014-12-31"
"338604","27510610","3702","2013-01-01","2014-12-31"
"338605","27510620","3702","2013-01-01","2014-12-31"
"338606","27510630","3702","2013-01-01","2014-12-31"
"338607","27510650","3702","2013-01-01","2014-12-31"
"338608","27510660","3702","2013-01-01","2014-12-31"
"338609","27510670","3702","2013-01-01","2014-12-31"
"338610","27510680","3702","2013-01-01","2014-12-31"
"338611","27510690","3702","2013-01-01","2014-12-31"
"338612","27510700","3708","2013-01-01","2014-12-31"
"338613","27510710","3702","2013-01-01","2014-12-31"
"338614","27510720","3702","2013-01-01","2014-12-31"
"338615","27510910","3708","2013-01-01","2014-12-31"
"338616","27510950","3708","2013-01-01","2014-12-31"
"338617","27511010","3708","2013-01-01","2014-12-31"
"338618","27513010","3708","2013-01-01","2014-12-31"
"338619","27513020","3708","2013-01-01","2014-12-31"
"338620","27513040","3708","2013-01-01","2014-12-31"
"338621","27513041","3708","2013-01-01","2014-12-31"
"338622","27513050","3708","2013-01-01","2014-12-31"
"338623","27513060","3708","2013-01-01","2014-12-31"
"338624","27513070","3708","2013-01-01","2014-12-31"
"338625","27515000","3708","2013-01-01","2014-12-31"
"338626","27515010","3708","2013-01-01","2014-12-31"
"338627","27515020","3708","2013-01-01","2014-12-31"
"338628","27515030","3708","2013-01-01","2014-12-31"
"338629","27515040","3708","2013-01-01","2014-12-31"
"338630","27515050","3708","2013-01-01","2014-12-31"
"338631","27515070","3708","2013-01-01","2014-12-31"
"338632","27515080","3708","2013-01-01","2014-12-31"
"338633","27516010","3708","2013-01-01","2014-12-31"
"338634","27517000","3702","2013-01-01","2014-12-31"
"338635","27517010","3702","2013-01-01","2014-12-31"
"338636","27518000","3702","2013-01-01","2014-12-31"
"338637","27520110","3708","2013-01-01","2014-12-31"
"338638","27520120","3708","2013-01-01","2014-12-31"
"338639","27520130","3704","2013-01-01","2014-12-31"
"338640","27520135","3704","2013-01-01","2014-12-31"
"338641","27520140","3706","2013-01-01","2014-12-31"
"338642","27520150","3708","2013-01-01","2014-12-31"
"338643","27520155","3708","2013-01-01","2014-12-31"
"338644","27520156","3708","2013-01-01","2014-12-31"
"338645","27520160","3704","2013-01-01","2014-12-31"
"338646","27520165","3704","2013-01-01","2014-12-31"
"338647","27520166","3704","2013-01-01","2014-12-31"
"338648","27520170","3706","2013-01-01","2014-12-31"
"338649","27520250","3706","2013-01-01","2014-12-31"
"338650","27520300","3708","2013-01-01","2014-12-31"
"338651","27520310","3708","2013-01-01","2014-12-31"
"338652","27520320","3708","2013-01-01","2014-12-31"
"338653","27520330","3706","2013-01-01","2014-12-31"
"338654","27520340","3708","2013-01-01","2014-12-31"
"338655","27520350","3708","2013-01-01","2014-12-31"
"338656","27520360","3708","2013-01-01","2014-12-31"
"338657","27520370","3708","2013-01-01","2014-12-31"
"338658","27520380","3706","2013-01-01","2014-12-31"
"338659","27520390","3708","2013-01-01","2014-12-31"
"338660","27520410","3708","2013-01-01","2014-12-31"
"338661","27520420","3708","2013-01-01","2014-12-31"
"338662","27520500","3708","2013-01-01","2014-12-31"
"338663","27520510","3708","2013-01-01","2014-12-31"
"338664","27520520","3708","2013-01-01","2014-12-31"
"338665","27520530","3708","2013-01-01","2014-12-31"
"338666","27520540","3708","2013-01-01","2014-12-31"
"338667","27540110","3704","2013-01-01","2014-12-31"
"338668","27540111","3704","2013-01-01","2014-12-31"
"338669","27540120","3704","2013-01-01","2014-12-31"
"338670","27540130","3704","2013-01-01","2014-12-31"
"338671","27540140","3704","2013-01-01","2014-12-31"
"338672","27540145","3704","2013-01-01","2014-12-31"
"338673","27540150","3704","2013-01-01","2014-12-31"
"338674","27540151","3704","2013-01-01","2014-12-31"
"338675","27540170","3704","2013-01-01","2014-12-31"
"338676","27540180","3704","2013-01-01","2014-12-31"
"338677","27540190","3704","2013-01-01","2014-12-31"
"338678","27540200","3704","2013-01-01","2014-12-31"
"338679","27540210","3704","2013-01-01","2014-12-31"
"338680","27540230","3704","2013-01-01","2014-12-31"
"338681","27540235","3704","2013-01-01","2014-12-31"
"338682","27540240","3704","2013-01-01","2014-12-31"
"338683","27540250","3704","2013-01-01","2014-12-31"
"338684","27540260","3704","2013-01-01","2014-12-31"
"338685","27540270","3704","2013-01-01","2014-12-31"
"338686","27540280","3704","2013-01-01","2014-12-31"
"338687","27540290","3704","2013-01-01","2014-12-31"
"338688","27540291","3704","2013-01-01","2014-12-31"
"338689","27540300","3704","2013-01-01","2014-12-31"
"338690","27540310","3704","2013-01-01","2014-12-31"
"338691","27540320","3704","2013-01-01","2014-12-31"
"338692","27540330","3704","2013-01-01","2014-12-31"
"338693","27540350","3704","2013-01-01","2014-12-31"
"338694","27541000","3708","2013-01-01","2014-12-31"
"338695","27541001","3708","2013-01-01","2014-12-31"
"338696","27550000","3708","2013-01-01","2014-12-31"
"338697","27550100","3708","2013-01-01","2014-12-31"
"338698","27550110","3708","2013-01-01","2014-12-31"
"338699","27550510","3708","2013-01-01","2014-12-31"
"338700","27550710","3708","2013-01-01","2014-12-31"
"338701","27550720","3708","2013-01-01","2014-12-31"
"338702","27550730","3708","2013-01-01","2014-12-31"
"338703","27550750","3708","2013-01-01","2014-12-31"
"338704","27550751","3708","2013-01-01","2014-12-31"
"338705","27560000","3708","2013-01-01","2014-12-31"
"338706","27560110","3708","2013-01-01","2014-12-31"
"338707","27560120","3708","2013-01-01","2014-12-31"
"338708","27560300","3703","2013-01-01","2014-12-31"
"338709","27560350","3703","2013-01-01","2014-12-31"
"338710","27560410","3708","2013-01-01","2014-12-31"
"338711","27560500","3708","2013-01-01","2014-12-31"
"338712","27560510","3708","2013-01-01","2014-12-31"
"338713","27560650","3706","2013-01-01","2014-12-31"
"338714","27560660","3706","2013-01-01","2014-12-31"
"338715","27560670","3706","2013-01-01","2014-12-31"
"338716","27560705","3002","2013-01-01","2014-12-31"
"338717","27560710","3706","2013-01-01","2014-12-31"
"338718","27560720","3708","2013-01-01","2014-12-31"
"338719","27560910","3708","2013-01-01","2014-12-31"
"338720","27563010","3708","2013-01-01","2014-12-31"
"338721","27564000","3703","2013-01-01","2014-12-31"
"338722","27564001","3703","2013-01-01","2014-12-31"
"338723","27564002","3703","2013-01-01","2014-12-31"
"338724","27564003","3703","2013-01-01","2014-12-31"
"338725","27564004","3703","2013-01-01","2014-12-31"
"338726","27564010","3703","2013-01-01","2014-12-31"
"338727","27564020","3703","2013-01-01","2014-12-31"
"338728","27564030","3703","2013-01-01","2014-12-31"
"338729","27564040","3703","2013-01-01","2014-12-31"
"338730","27564050","3703","2013-01-01","2014-12-31"
"338731","27564060","3703","2013-01-01","2014-12-31"
"338732","27564061","3703","2013-01-01","2014-12-31"
"338733","27564062","3703","2013-01-01","2014-12-31"
"338734","27564063","3703","2013-01-01","2014-12-31"
"338735","27564064","3703","2013-01-01","2014-12-31"
"338736","27564070","3703","2013-01-01","2014-12-31"
"338737","27564080","3703","2013-01-01","2014-12-31"
"338738","27564090","3703","2013-01-01","2014-12-31"
"338739","27564100","3703","2013-01-01","2014-12-31"
"338740","27564110","3703","2013-01-01","2014-12-31"
"338741","27564120","3703","2013-01-01","2014-12-31"
"338742","27564121","3703","2013-01-01","2014-12-31"
"338743","27564122","3703","2013-01-01","2014-12-31"
"338744","27564123","3703","2013-01-01","2014-12-31"
"338745","27564124","3703","2013-01-01","2014-12-31"
"338746","27564130","3703","2013-01-01","2014-12-31"
"338747","27564140","3703","2013-01-01","2014-12-31"
"338748","27564150","3703","2013-01-01","2014-12-31"
"338749","27564160","3703","2013-01-01","2014-12-31"
"338750","27564170","3703","2013-01-01","2014-12-31"
"338751","27564180","3703","2013-01-01","2014-12-31"
"338752","27564181","3703","2013-01-01","2014-12-31"
"338753","27564182","3703","2013-01-01","2014-12-31"
"338754","27564183","3703","2013-01-01","2014-12-31"
"338755","27564184","3703","2013-01-01","2014-12-31"
"338756","27564190","3703","2013-01-01","2014-12-31"
"338757","27564200","3703","2013-01-01","2014-12-31"
"338758","27564210","3703","2013-01-01","2014-12-31"
"338759","27564220","3703","2013-01-01","2014-12-31"
"338760","27564230","3703","2013-01-01","2014-12-31"
"338761","27564240","3703","2013-01-01","2014-12-31"
"338762","27564241","3703","2013-01-01","2014-12-31"
"338763","27564242","3703","2013-01-01","2014-12-31"
"338764","27564243","3703","2013-01-01","2014-12-31"
"338765","27564244","3703","2013-01-01","2014-12-31"
"338766","27564250","3703","2013-01-01","2014-12-31"
"338767","27564260","3703","2013-01-01","2014-12-31"
"338768","27564270","3703","2013-01-01","2014-12-31"
"338769","27564280","3703","2013-01-01","2014-12-31"
"338770","27564290","3703","2013-01-01","2014-12-31"
"338771","27564300","3703","2013-01-01","2014-12-31"
"338772","27564301","3703","2013-01-01","2014-12-31"
"338773","27564302","3703","2013-01-01","2014-12-31"
"338774","27564303","3703","2013-01-01","2014-12-31"
"338775","27564304","3703","2013-01-01","2014-12-31"
"338776","27564310","3703","2013-01-01","2014-12-31"
"338777","27564320","3703","2013-01-01","2014-12-31"
"338778","27564330","3703","2013-01-01","2014-12-31"
"338779","27564340","3703","2013-01-01","2014-12-31"
"338780","27564350","3703","2013-01-01","2014-12-31"
"338781","27564360","3703","2013-01-01","2014-12-31"
"338782","27564361","3703","2013-01-01","2014-12-31"
"338783","27564362","3703","2013-01-01","2014-12-31"
"338784","27564363","3703","2013-01-01","2014-12-31"
"338785","27564364","3703","2013-01-01","2014-12-31"
"338786","27564370","3703","2013-01-01","2014-12-31"
"338787","27564380","3703","2013-01-01","2014-12-31"
"338788","27564390","3703","2013-01-01","2014-12-31"
