"id","fdc_id","name","pct_weight","is_refuse","gram_weight","data_points","min_year_acquired"
"59606","334913","Bone and connective tissue","0.7","Y","2.5","3",""
"59607","334913","External fat","0.3","Y","1.3","3",""
"59608","334913","Handling loss","0.1","N","0.3","3",""
"59609","334913","Seam fat","0","Y","0","3",""
"59610","334913","Separable Lean","98.9","N","376","3",""
"59611","334913","Total gram weight","","N","380","3",""
"59612","334914","Bone and connective tissue","0.6","Y","2.2","3",""
"59613","334914","External fat","0.3","Y","1.2","3",""
"59614","334914","Total gram weight","","N","353","3",""
"59615","334914","Handling loss","0.2","N","0.7","3",""
"59616","334914","Seam fat","0","Y","0","3",""
"59617","334914","Separable Lean","98.8","N","349","3",""
"59618","334918","Bone and connective tissue","1.5","Y","4.7","4",""
"59619","334918","External fat","0.7","Y","2.2","4",""
"59620","334918","Handling loss","0.3","N","0.9","4",""
"59621","334918","Seam fat","0","Y","0","4",""
"59622","334918","Separable Lean","97.5","N","306","4",""
"59623","334918","Total gram weight","","N","313","4",""
"59624","334929","Bone and connective tissue","0.3","Y","1.1","4",""
"59625","334929","External fat","0.3","Y","1.1","4",""
"59626","334929","Handling loss","0.3","N","1.3","4",""
"59627","334929","Seam fat","0","Y","0","4",""
"59628","334929","Separable Lean","99.1","N","387","4",""
"59629","334929","Total gram weight","","N","390","4",""
"59630","334932","Bone and connective tissue","0","Y","0","4",""
"59631","334932","External fat","0.1","Y","0.3","4",""
"59632","334932","Handling loss","0.4","N","1.4","4",""
"59633","334932","Seam fat","0","Y","0","4",""
"59634","334932","Separable Lean","99.5","N","369","4",""
"59635","334932","Total gram weight","","N","371","4",""
"59636","334935","Bone and connective tissue","0","Y","0","4",""
"59637","334935","External fat","0.1","Y","0.2","4",""
"59638","334935","Handling loss","0","N","0","4",""
"59639","334935","Seam fat","0","Y","0","4",""
"59640","334935","Separable Lean","99.9","N","266","4",""
"59641","334935","Total gram weight","","N","266","4",""
"59642","334938","Bone and connective tissue","0","Y","0","4",""
"59643","334938","External fat","0","Y","0","4",""
"59644","334938","Handling loss","0.3","N","0.9","4",""
"59645","334938","Seam fat","0","Y","0","4",""
"59646","334938","Separable Lean","99.7","N","303","4",""
"59647","334938","Total gram weight","","N","304","4",""
"59648","334946","Bone and connective tissue","0.2","Y","0.5","4",""
"59649","334946","External fat","1.5","Y","4.6","4",""
"59650","334946","Handling loss","0.8","N","2.5","4",""
"59651","334946","Seam fat","0.5","Y","1.4","4",""
"59652","334946","Separable Lean","97.1","N","295","4",""
"59653","334946","Total gram weight","","N","304","4",""
"59654","334949","Bone and connective tissue","0","Y","0","4",""
"59655","334949","External fat","1.3","Y","3.7","4",""
"59656","334949","Handling loss","0.5","N","1.5","4",""
"59657","334949","Seam fat","0.1","Y","0.4","4",""
"59658","334949","Separable Lean","98.1","N","288","4",""
"59659","334949","Total gram weight","","N","294","4",""
"59660","334952","Bone and connective tissue","0.4","Y","1.4","4",""
"59661","334952","Separable Lean","97.4","N","370","4",""
"59662","334952","Total gram weight","","N","380","4",""
"59663","334952","External fat","1.7","Y","6.4","4",""
"59664","334952","Handling loss","0.5","N","2","4",""
"59665","334952","Seam fat","0","Y","0","4",""
"59666","334955","Bone and connective tissue","0.8","Y","2.9","4",""
"59667","334955","External fat","0.2","Y","0.7","4",""
"59668","334955","Handling loss","0.3","N","0.9","4",""
"59669","334955","Seam fat","0","Y","0","4",""
"59670","334955","Separable Lean","98.8","N","346","4",""
"59671","334955","Total gram weight","","N","350","4",""
"59672","334958","Bone and connective tissue","0.1","Y","0.5","4",""
"59673","334958","External fat","1.1","Y","5.1","4",""
"59674","334958","Handling loss","0.2","N","1.1","4",""
"59675","334958","Seam fat","0","Y","0","4",""
"59676","334958","Separable Lean","98.5","N","437","4",""
"59677","334958","Total gram weight","","N","444","4",""
"59678","334961","Bone and connective tissue","0.7","Y","2.3","4",""
"59679","334961","External fat","0.2","Y","0.8","4",""
"59680","334961","Handling loss","0.1","N","0.5","4",""
"59681","334961","Seam fat","0","Y","0","4",""
"59682","334961","Separable Lean","99","N","340","4",""
"59683","334961","Total gram weight","","N","344","4",""
"59690","334965","Bone and connective tissue","24.9","Y","86.6","4",""
"59691","334965","External fat","10.8","Y","37.4","4",""
"59692","334965","Handling loss","0.5","N","1.8","4",""
"59693","334965","Seam fat","5.3","Y","18.5","4",""
"59694","334965","Separable Lean","58.5","N","203","4",""
"59695","334965","Total gram weight","","N","348","4",""
"59696","334968","Bone and connective tissue","34.3","Y","114","6",""
"59697","334968","External fat","6.7","Y","22.4","6",""
"59698","334968","Handling loss","0.4","N","1.3","6",""
"59699","334968","Seam fat","2.3","Y","7.7","6",""
"59700","334968","Separable Lean","56.3","N","188","6",""
"59701","334968","Total gram weight","","N","333","6",""
"59702","334969","Total gram weight","","N","436","4",""
"59703","334969","Bone and connective tissue","28","Y","122","4",""
"59704","334969","External fat","10.9","Y","47.6","4",""
"59705","334969","Handling loss","0.5","N","2.2","4",""
"59706","334969","Seam fat","4.2","Y","18.4","4",""
"59707","334969","Separable Lean","56.4","N","246","4",""
"59708","334970","Bone and connective tissue","30.6","Y","108","4",""
"59709","334970","External fat","6.6","Y","23.3","4",""
"59710","334970","Handling loss","0.5","N","1.8","4",""
"59711","334970","Seam fat","6.3","Y","22.2","4",""
"59712","334970","Separable Lean","56","N","198","4",""
"59713","334970","Total gram weight","","N","354","4",""
"59714","334971","Bone and connective tissue","32.6","Y","133","4",""
"59715","334971","External fat","7.2","Y","29.5","4",""
"59716","334971","Handling loss","0.4","N","1.8","4",""
"59717","334971","Seam fat","3.8","Y","15.7","4",""
"59718","334971","Separable Lean","55.9","N","228","4",""
"59719","334971","Total gram weight","","N","408","4",""
"59720","334972","Bone and connective tissue","25.8","Y","81.1","5",""
"59721","334972","External fat","8.6","Y","27.2","5",""
"59722","334972","Handling loss","0.6","N","2","5",""
"59723","334972","Seam fat","4.1","Y","13","5",""
"59724","334972","Separable Lean","60.8","N","192","5",""
"59725","334972","Total gram weight","","N","315","5",""
"59726","334980","Bone and connective tissue","28.5","Y","108","4",""
"59727","334980","External fat","9","Y","34.1","4",""
"59728","334980","Handling loss","0.3","N","1.3","4",""
"59729","334980","Seam fat","5.9","Y","22.3","4",""
"59730","334980","Separable Lean","56.2","N","212","4",""
"59731","334980","Total gram weight","","N","378","4",""
"59732","334981","Bone and connective tissue","29.5","Y","105","4",""
"59733","334981","External fat","9","Y","32","4",""
"59734","334981","Handling loss","0.7","N","2.6","4",""
"59735","334981","Seam fat","7.5","Y","26.8","4",""
"59736","334981","Separable Lean","53.3","N","190","4",""
"59737","334981","Total gram weight","","N","357","4",""
"59738","334982","Bone and connective tissue","36.2","Y","132","3",""
"59739","334982","External fat","8.5","Y","31","3",""
"59740","334982","Handling loss","0.4","N","1.6","3",""
"59741","334982","Seam fat","1.1","Y","4.1","3",""
"59742","334982","Separable Lean","53.8","N","197","3",""
"59743","334982","Total gram weight","","N","366","3",""
"59744","334983","Bone and connective tissue","27.7","Y","103","4",""
"59745","334983","External fat","12.5","Y","46.8","4",""
"59746","334983","Handling loss","0.6","N","2.4","4",""
"59747","334983","Seam fat","10.1","Y","37.6","4",""
"59748","334983","Separable Lean","49.1","N","184","4",""
"59749","334983","Total gram weight","","N","374","4",""
"59750","334984","Bone and connective tissue","26.9","Y","100","5",""
"59751","334984","External fat","11.4","Y","42.4","5",""
"59752","334984","Handling loss","0.7","N","2.7","5",""
"59753","334984","Seam fat","4.5","Y","16.7","5",""
"59754","334984","Separable Lean","56.6","N","211","5",""
"59755","334984","Total gram weight","","N","374","5",""
"59756","334985","Bone and connective tissue","24.2","Y","89.7","5",""
"59757","334985","External fat","12.9","Y","47.9","5",""
"59758","334985","Handling loss","0.9","N","3.3","5",""
"59759","334985","Seam fat","6.2","Y","22.8","5",""
"59760","334985","Separable Lean","55.8","N","206","5",""
"59761","334985","Total gram weight","","N","370","5",""
"59762","335014","Bone and connective tissue","31.2","Y","99.1","5",""
"59763","335014","External fat","5.2","Y","16.6","5",""
"59764","335014","Handling loss","0.3","N","1","5",""
"59765","335014","Seam fat","4","Y","12.6","5",""
"59766","335014","Separable Lean","59.3","N","188","5",""
"59767","335014","Total gram weight","","N","317","5",""
"59768","335017","Bone and connective tissue","26","Y","96.2","4",""
"59769","335017","External fat","9.5","Y","35.1","4",""
"59770","335017","Handling loss","0.2","N","0.7","4",""
"59771","335017","Seam fat","1.5","Y","5.7","4",""
"59772","335017","Separable Lean","62.7","N","232","4",""
"59773","335017","Total gram weight","","N","370","4",""
"59774","335018","Bone and connective tissue","25.1","Y","90.3","5",""
"59775","335018","External fat","12.9","Y","46.3","5",""
"59776","335018","Handling loss","0.7","N","2.5","5",""
"59777","335018","Seam fat","3.4","Y","12.3","5",""
"59778","335018","Separable Lean","57.8","N","208","5",""
"59779","335018","Total gram weight","","N","359","5",""
"59780","335019","Bone and connective tissue","28","Y","105","4",""
"59781","335019","External fat","6.3","Y","23.5","4",""
"59782","335019","Handling loss","0.6","N","2.3","4",""
"59783","335019","Seam fat","4.9","Y","18.5","4",""
"59784","335019","Separable Lean","60.2","N","226","4",""
"59785","335019","Total gram weight","","N","376","4",""
"59786","335020","Bone and connective tissue","26.3","Y","92.1","5",""
"59787","335020","External fat","7","Y","24.6","5",""
"59788","335020","Handling loss","1.2","N","4.2","5",""
"59789","335020","Seam fat","3.3","Y","11.7","5",""
"59790","335020","Separable Lean","62.1","N","217","5",""
"59791","335020","Total gram weight","","N","350","5",""
"59792","335021","Bone and connective tissue","24.1","Y","77.7","4",""
"59793","335021","External fat","8.9","Y","28.8","4",""
"59794","335021","Handling loss","0.6","N","1.8","4",""
"59795","335021","Seam fat","5.3","Y","17.2","4",""
"59796","335021","Separable Lean","61","N","197","4",""
"59797","335021","Total gram weight","","N","322","4",""
"59798","335028","Bone and connective tissue","30.9","Y","106","5",""
"59799","335028","External fat","8.3","Y","28.6","5",""
"59800","335028","Handling loss","0.3","N","1.1","5",""
"59801","335028","Seam fat","2.2","Y","7.5","5",""
"59802","335028","Separable Lean","58.3","N","200","5",""
"59803","335028","Total gram weight","","N","343","5",""
"59804","335029","Bone and connective tissue","28.9","Y","102","6",""
"59805","335029","External fat","9.4","Y","33.2","6",""
"59806","335029","Handling loss","0.3","N","0.9","6",""
"59807","335029","Seam fat","2.3","Y","8.1","6",""
"59808","335029","Separable Lean","59.2","N","209","6",""
"59809","335029","Total gram weight","","N","353","6",""
"59810","335030","Bone and connective tissue","29.4","Y","117","4",""
"59811","335030","External fat","10.1","Y","40.1","4",""
"59812","335030","Handling loss","0.5","N","2.1","4",""
"59813","335030","Seam fat","8","Y","31.9","4",""
"59814","335030","Separable Lean","52","N","207","4",""
"59815","335030","Total gram weight","","N","398","4",""
"59816","335031","Bone and connective tissue","28.9","Y","109","4",""
"59817","335031","External fat","13.2","Y","49.6","4",""
"59818","335031","Handling loss","0","N","0","4",""
"59819","335031","Seam fat","6.6","Y","25","4",""
"59820","335031","Separable Lean","52.9","N","199","4",""
"59821","335031","Total gram weight","","N","376","4",""
"59822","335032","Bone and connective tissue","27.1","Y","88.4","4",""
"59823","335032","External fat","6.9","Y","22.4","4",""
"59824","335032","Total gram weight","","N","327","4",""
"59825","335032","Handling loss","0.6","N","1.8","4",""
"59826","335032","Seam fat","4","Y","13.2","4",""
"59827","335032","Separable Lean","61.5","N","201","4",""
"59828","335033","Bone and connective tissue","31.9","Y","117","4",""
"59829","335033","External fat","6.7","Y","24.4","4",""
"59830","335033","Handling loss","1.5","N","5.5","4",""
"59831","335033","Seam fat","7.8","Y","28.4","4",""
"59832","335033","Separable Lean","52.1","N","191","4",""
"59833","335033","Total gram weight","","N","366","4",""
"59840","335063","Bone and connective tissue","26","Y","133","8",""
"59841","335063","External fat","4.8","Y","24.5","8",""
"59842","335063","Handling loss","0.6","N","3.3","8",""
"59843","335063","Seam fat","2.5","Y","12.7","8",""
"59844","335063","Separable Lean","66","N","337","8",""
"59845","335063","Total gram weight","","N","511","8",""
"59846","335066","Bone and connective tissue","35.6","Y","134","8",""
"59847","335066","External fat","9.8","Y","36.9","8",""
"59848","335066","Handling loss","1.2","N","4.5","8",""
"59849","335066","Seam fat","10.5","Y","39.4","8",""
"59850","335066","Separable Lean","96.2","N","361","8",""
"59851","335066","Total gram weight","","N","375","8",""
"59852","335067","Bone and connective tissue","21.7","Y","104","9",""
"59853","335067","External fat","8.3","Y","39.8","9",""
"59854","335067","Handling loss","0.6","N","2.8","9",""
"59855","335067","Seam fat","8.9","Y","42.7","9",""
"59856","335067","Separable Lean","60.5","N","291","9",""
"59857","335067","Total gram weight","","N","481","9",""
"59858","335068","Bone and connective tissue","17","Y","94.8","8",""
"59859","335068","External fat","9.1","Y","50.8","8",""
"59860","335068","Handling loss","1","N","5.6","8",""
"59861","335068","Seam fat","5.7","Y","31.9","8",""
"59862","335068","Separable Lean","67.3","N","376","8",""
"59863","335068","Total gram weight","","N","559","8",""
"59864","335069","Bone and connective tissue","31.2","Y","158","9",""
"59865","335069","External fat","8.6","Y","43.5","9",""
"59866","335069","Handling loss","0.9","N","4.5","9",""
"59867","335069","Seam fat","4.6","Y","23.2","9",""
"59868","335069","Separable Lean","55.8","N","283","9",""
"59869","335069","Total gram weight","","N","508","9",""
"59870","335070","Bone and connective tissue","23.4","Y","125","8",""
"59871","335070","External fat","8.4","Y","45","8",""
"59872","335070","Handling loss","0.6","N","3","8",""
"59873","335070","Seam fat","4.6","Y","24.5","8",""
"59874","335070","Separable Lean","63.1","N","339","8",""
"59875","335070","Total gram weight","","N","536","8",""
"59876","335071","Bone and connective tissue","21","Y","100","7",""
"59877","335071","External fat","7","Y","33.2","7",""
"59878","335071","Handling loss","0.6","N","3","7",""
"59879","335071","Seam fat","3.1","Y","14.9","7",""
"59880","335071","Separable Lean","68.3","N","326","7",""
"59881","335071","Total gram weight","","N","478","7",""
"59882","335072","Separable Lean","65.5","N","331","9",""
"59883","335072","Total gram weight","","N","505","9",""
"59884","335072","External fat","16","Y","81","9",""
"59885","335072","Handling loss","0.6","N","3","9",""
"59886","335072","Seam fat","1.6","Y","8.1","9",""
"59887","335072","Bone and connective tissue","28","Y","141","9",""
"59888","335073","Bone and connective tissue","18.4","Y","106","8",""
"59889","335073","External fat","11.2","Y","64.5","8",""
"59890","335073","Handling loss","0.9","N","5.4","8",""
"59891","335073","Seam fat","4.2","Y","24.5","8",""
"59892","335073","Separable Lean","65.3","N","377","8",""
"59893","335073","Total gram weight","","N","577","8",""
"59894","335074","Bone and connective tissue","24.3","Y","129","8",""
"59895","335074","External fat","10.1","Y","53.5","8",""
"59896","335074","Handling loss","0.6","N","3","8",""
"59897","335074","Seam fat","5.2","Y","27.6","8",""
"59898","335074","Separable Lean","59.9","N","319","8",""
"59899","335074","Total gram weight","","N","532","8",""
"59900","335075","Bone and connective tissue","27.3","Y","146","7",""
"59901","335075","External fat","11.1","Y","59.3","7",""
"59902","335075","Handling loss","0.3","N","1.7","7",""
"59903","335075","Seam fat","6.2","Y","33.4","7",""
"59904","335075","Separable Lean","55.1","N","296","7",""
"59905","335075","Total gram weight","","N","536","7",""
"59906","335076","Bone and connective tissue","23.1","Y","121","8",""
"59907","335076","Separable Lean","60.5","N","317","8",""
"59908","335076","Total gram weight","","N","524","8",""
"59909","335076","External fat","7.3","Y","38","8",""
"59910","335076","Handling loss","0.9","N","4.8","8",""
"59911","335076","Seam fat","8.2","Y","43.1","8",""
