"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"322996","","2015-07-16","","CA2","2015-05-31","","CM L57337 EST537H","","BONITA","VONS MARKET","CA","44700073377"
"322997","","2015-07-16","","CA2","2015-05-31","","CM L57337 EST537H","","BONITA","VONS MARKET","CA","44700073377"
"322998","","2015-07-16","","CA2","2015-05-31","","CM L57337 EST537H","","BONITA","VONS MARKET","CA","44700073377"
"323011","","2015-08-10","","NC1","2015-06-02","","CM L2 7337 EST 537H 22:43","","ROANOKE RAPIDS","FOOD LION","NC","44700073377"
"323012","","2015-08-25","","NC1","2015-06-02","","15 03 MX D EST 537A","","ROANOKE RAPIDS","FOOD LION","NC","44700073377"
"323013","","2015-08-19","","NE1","2015-06-17","","T CM L5 7337 EST 537H 05:","","HASTINGS","WALMART SUPERCENTER","NE","44700073377"
"323014","","2015-08-19","","NE1","2015-06-17","","T CM L5 7337 EST 537H 05:","","HASTINGS","WALMART SUPERCENTER","NE","44700073377"
"323028","","2015-09-02","","TX1","2015-06-17","","CM L2 7337 EST 537H 09:50","","HOUSTON","HEB","TX","44700073377"
"323029","","2015-09-02","","TX1","2015-06-17","","CM L2 7337 EST 537H 09:50","","HOUSTON","HEB","TX","44700073377"
"323030","","2015-08-26","","TX1","2015-06-17","","CM L2 7337 EST 537H 09:50","","HOUSTON","HEB","TX","44700073377"
"323031","","2015-08-10","","IA","2015-05-30","","T L3 7337 EST 537H 23:19","","ESTHERVILLE","HY VEE FOOD STORE","IA","44700073377"
"323032","","2015-08-10","","IA","2015-05-30","","T L3 7337 EST 537H 23:19","","ESTHERVILLE","HY VEE FOOD STORE","IA","44700073377"
"323033","","2015-08-10","","IA","2015-05-30","","T L3 7337 EST 537H 23:19","","ESTHERVILLE","HY VEE FOOD STORE","IA","44700073377"
"323045","","2015-08-04","","GA1","2015-06-02","","0549509600 EST 44A 1 H","","LOCUST GROVE","INGLES SUPERMARKET","GA","74956182660"
"323046","","2015-08-04","","GA1","2015-06-02","","0549509600 EST 44A 1 H","","LOCUST GROVE","INGLES SUPERMARKET","GA","74956182660"
"323047","","2015-08-04","","GA1","2015-06-02","","0549509600 EST 44A 1 H","","LOCUST GROVE","INGLES SUPERMARKET","GA","74956182660"
"323048","","2015-07-31","","NJ1","2015-06-01","","0549506200 EST44A 991 2G","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","74956182660"
"323049","","2015-07-31","","NJ1","2015-06-01","","0549506200 EST44A 991 2G","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","74956182660"
"323050","","2015-07-31","","NJ1","2015-06-01","","0549506200 EST44A 991 2F","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","74956182660"
"323055","","2015-07-09","","PA1","2015-05-31","","0549504000 EST 44A 991 2F","","PITTSBURGH","SHOP N SAVE","PA","74956182660"
"323056","","2015-07-09","","PA1","2015-05-31","","0549504000 EST 44A 991 2F","","PITTSBURGH","SHOP N SAVE","PA","74956182660"
"323057","","2015-07-09","","PA1","2015-05-31","","0549504000 EST 44A 991 2F","","PITTSBURGH","SHOP N SAVE","PA","74956182660"
"323058","","2015-08-06","","CA1","2015-06-07","","0549509800 EST44A 0 K","","PALMDALE","SAMS CLUB","CA","74956182592"
"323070","","2015-07-11","","IA","2015-05-30","","0549504200 EST44A 991 1 J","","ESTHERVILLE","HY VEE FOOD STORE","IA","74956182660"
"323071","","2015-07-11","","IA","2015-05-30","","0549504200 EST44A 991 1 J","","ESTHERVILLE","HY VEE FOOD STORE","IA","74956182660"
"323072","","2015-07-11","","IA","2015-05-30","","0549504200 EST44A 991 1 J","","ESTHERVILLE","HY VEE FOOD STORE","IA","74956182660"
"323073","","2015-08-04","","TX1","2015-06-17","","0549509600 EST44A 1 D","","HOUSTON","KROGER","TX","74956182660"
"323074","","2015-08-04","","TX1","2015-06-17","","0549509600 EST44A 1 D","","HOUSTON","KROGER","TX","74956182660"
"323075","","2015-08-04","","TX1","2015-06-17","","0549509600 EST44A 1 D","","HOUSTON","KROGER","TX","74956182660"
"323086","","2015-07-11","","KY1","2015-06-02","","0549504200 EST44A 991 1 M","","HARRODSBURG","KROGER","KY","74956182660"
"323087","","2015-07-11","","KY1","2015-06-02","","0549504200 EST44A 991 1 M","","HARRODSBURG","KROGER","KY","74956182660"
"323088","","2015-07-11","","KY1","2015-06-02","","0549504200 EST44A 991 1 M","","HARRODSBURG","KROGER","KY","74956182660"
"323089","","2015-07-30","","CA2","2015-05-31","","0549509100 EST 44A 1 J","","BONITA","VONS MARKET","CA","74956182660"
"323090","","2015-07-30","","CA2","2015-05-31","","0549509100 EST 44A 1 I","","BONITA","VONS MARKET","CA","74956182660"
"323091","","2015-07-30","","CA2","2015-05-31","","0549509100 EST 44A 1 H","","BONITA","VONS MARKET","CA","74956182660"
"323096","","2015-06-12","","AZ1","2015-06-02","","0549504300 EST44A 2C","","TUCSON","BASHAS MARKET","AZ","74956182660"
"323097","","2015-06-12","","AZ1","2015-06-02","","0549504300 EST44A 2C","","TUCSON","BASHAS MARKET","AZ","74956182660"
"323098","","2015-06-27","","AZ1","2015-06-02","","5449502800 EST44A 991 1 J","","TUCSON","BASHAS MARKET","AZ","74956182660"
"323099","","2015-07-23","","IN1","2015-06-01","","0549505400 EST44A 991 3D","","NEWBURGH","SCHNUCK MARKET","IN","74956284005"
"323100","","2015-07-23","","IN1","2015-06-01","","0549505400 EST44A 991 3D","","NEWBURGH","SCHNUCK MARKET","IN","74956284005"
"323101","","2015-07-23","","IN1","2015-06-01","","0549505400 EST44A 991 3D","","NEWBURGH","SCHNUCK MARKET","IN","74956284005"
"323106","","2015-07-24","","NC1","2015-06-02","","0549508500 EST44A 1 B","","ROANOKE RAPIDS","FOOD LION","NC","74956182660"
"323107","","2015-08-04","","NC1","2015-06-02","","0549509600 EST44A 1 J","","ROANOKE RAPIDS","FOOD LION","NC","74956182660"
"323108","","2015-07-09","","NE1","2015-06-17","","0549504000 EST44A 991 4AH","","HASTINGS","WALMART SUPERCENTER","NE","74956182660"
"323109","","2015-07-09","","NE1","2015-06-17","","0549504000 EST44A 991 4AH","","HASTINGS","WALMART SUPERCENTER","NE","74956182660"
"332284","","2015-08-01","","NE1","2015-06-17","","00:44 DX239","","HASTINGS ","WALMART SUPERCENTER","NE","44700031292"
"332285","","2015-06-27","","NC1","2015-06-02","","111 14:38","","ROANOKE RAPIDS","FOOD LION","NC","44700030486"
"332286","","2015-07-05","","NC1","2015-06-02","","238 23:29","","ROANOKE RAPIDS","FOOD LION","NC","44700030486"
"332291","","2015-07-09","","CA1","2015-06-07","","131 15:08","","PALMDALE","WALMART","CA","44700030486"
"332292","","2015-07-09","","CA1","2015-06-07","","131 15:08","","PALMDALE","WALMART","CA","44700030486"
"332293","","2015-07-09","","CA1","2015-06-07","","131 15:08","","PALMDALE","WALMART","CA","44700030486"
"332294","","2015-07-09","","CA1","2015-06-07","","131 15:08","","PALMDALE","WALMART","CA","44700030486"
"332295","","2015-06-28","","IN1","2015-06-01","","131 14:20","","NEWBURGH","SCHNUCK MARKET","IN","44700030486"
"332296","","2015-06-28","","IN1","2015-06-01","","131 14:20","","NEWBURGH","SCHNUCK MARKET","IN","44700030486"
"332297","","2015-06-28","","IN1","2015-06-01","","131 14:22","","NEWBURGH","SCHNUCK MARKET","IN","44700030486"
"332298","","2015-06-28","","IN1","2015-06-01","","131 14:20","","NEWBURGH","SCHNUCK MARKET","IN","44700030486"
"332303","","2015-06-07","","IA","2015-05-30","","211 22:11","","ESTHERVILLE","FAREWAY STORE","IA","44700030486"
"332304","","2015-06-07","","IA","2015-05-30","","211 22:11","","ESTHERVILLE","FAREWAY STORE","IA","44700030486"
"332305","","2015-06-07","","IA","2015-05-30","","211 22:11","","ESTHERVILLE","FAREWAY STORE","IA","44700030486"
"332306","","2015-06-07","","IA","2015-05-30","","211 22:11","","ESTHERVILLE","FAREWAY STORE","IA","44700030486"
"332307","","2015-07-20","","TX1","2015-06-17","","21:08 DX231","","HOUSTON","KROGER","TX","44700030486"
"332308","","2015-07-20","","TX1","2015-06-17","","21:08 DX231","","HOUSTON","KROGER","TX","44700030486"
"332309","","2015-08-24","","TX1","2015-06-17","","01:18 DX230","","HOUSTON","KROGER","TX","44700030486"
"332310","","2015-08-24","","TX1","2015-06-17","","01:18 DX230","","HOUSTON","KROGER","TX","44700030486"
"332315","","2015-07-07","","PA1","2015-05-31","","EST 89 2 08:22","","VERONA","COMMUNITY SUPERMARKET","PA","44500976496"
"332316","","2015-07-07","","PA1","2015-05-31","","EST 89 2 08:22","","VERONA","COMMUNITY SUPERMARKET","PA","44500976496"
"332317","","2015-07-07","","PA1","2015-05-31","","EST 89 2 08:22","","VERONA","COMMUNITY SUPERMARKET","PA","44500976496"
"332318","","2015-07-15","","CA1","2015-06-07","","EST 89 2 08:57","","PALMDALE","WALMART SUPERCENTER","CA","44500976496"
"332319","","2015-07-14","","CA1","2015-06-07","","EST 89 2 17:23","","PALMDALE","WALMART SUPERCENTER","CA","44500976496"
"332320","","2015-07-14","","CA1","2015-06-07","","EST 89 2 17:23","","PALMDALE","WALMART SUPERCENTER","CA","44500976496"
"332325","","2015-07-14","","IA","2015-05-30","","EST 89 2 15:40","","ESTHERVILLE","FAREWAY STORE","IA","44500976496"
"332326","","2015-07-14","","IA","2015-05-30","","EST 89 2 15:40","","ESTHERVILLE","FAREWAY STORE","IA","44500976496"
"332327","","2015-07-14","","IA","2015-05-30","","EST 89 2 15:40","","ESTHERVILLE","FAREWAY STORE","IA","44500976496"
"332328","","2015-08-18","","TX1","2015-06-17","","EST 89 2 20:00","","HOUSTON","KROGER","TX","44500976496"
"332329","","2015-07-14","","IA","2015-05-30","","EST 89 2 15:39","","ESTHERVILLE","FAREWAY STORE","IA","44500976496"
"332330","","2015-08-18","","TX1","2015-06-17","","EST 89 2 19:52","","HOUSTON","KROGER","TX","44500976496"
"332331","","2015-08-18","","TX1","2015-06-17","","EST 89 2 19:52","","HOUSTON","KROGER","TX","44500976496"
"332332","","2015-08-18","","TX1","2015-06-17","","EST 89 2 20:00","","HOUSTON","KROGER","TX","44500976496"
"332337","","2015-07-07","","AZ1","2015-06-02","","EST 89 2 11:18","","TUCSON","BASHAS MARKET","AZ","44500976496"
"332338","","2015-07-07","","AZ1","2015-06-02","","EST 89 2 11:45","","TUCSON","BASHAS MARKET","AZ","44500976496"
"332339","","2015-07-07","","AZ1","2015-06-02","","EST 89 2 11:34","","TUCSON","BASHAS MARKET","AZ","44500976496"
"332340","","2015-07-07","","AZ1","2015-06-02","","EST 89 2 11:34","","TUCSON","BASHAS MARKET","AZ","44500976496"
"332341","","2015-07-07","","IN1","2015-06-01","","EST 89 2 12:30","","NEWBURGH","SCHNUCK MARKET","IN","44500976496"
"332342","","2015-07-07","","IN1","2015-06-01","","EST 89 2 12:30","","NEWBURGH","SCHNUCK MARKET","IN","44500976496"
"332343","","2015-07-07","","IN1","2015-06-01","","EST 89 2 12:29","","NEWBURGH","SCHNUCK MARKET","IN","44500976496"
"332344","","2015-07-07","","IN1","2015-06-01","","EST 89 2 12:30","","NEWBURGH","SCHNUCK MARKET","IN","44500976496"
"332349","","2015-08-06","","NE1","2015-06-17","","EST 89 A DS 14","","HASTINGS","WALMART SUPERCENTER","NE","44500966497"
"332350","","2015-07-21","","NC1","2015-06-02","","EST 89 1 17:46","","ROANOKE RAPIDS","FOOD LION","NC","44500976496"
"332351","","2015-07-21","","NC1","2015-06-02","","EST 89 1 17:47","","ROANOKE RAPIDS","FOOD LION","NC","44500976496"
"332356","","2015-07-14","","NJ1","2015-06-01","","EST 89 2 13:39","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","44500976496"
"332357","","2015-07-14","","NJ1","2015-06-01","","EST 89 2 13:39","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","44500976496"
"332358","","2015-07-14","","NJ1","2015-06-01","","EST 89 2 13:39","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","44500976496"
"332359","","2015-07-21","","KY1","2015-06-02","","EST 89 2 22:10","","HARRODSBURG","WALMART SUPERCENTER","KY","44500976496"
"332360","","2015-07-21","","KY1","2015-06-02","","EST 89 2 22:10","","HARRODSBURG","WALMART SUPERCENTER","KY","44500976496"
"332361","","2015-07-21","","KY1","2015-06-02","","EST 89 2 22:10","","HARRODSBURG","WALMART SUPERCENTER","KY","44500976496"
"332366","SAFEWAY FARMS SMOKED HAM","2015-06-26","","CA2","2015-05-31","","6A2 EST 26 A","","BONITA","VONS MARKET","CA","21130154401"
"332367","SAFEWAY FARMS SMOKED HAM","2015-06-26","","CA2","2015-05-31","","6A2 EST 26 A","","BONITA","VONS MARKET","CA","21130154401"
"332368","SAFEWAY FARMS SMOKED HAM","2015-06-26","","CA2","2015-05-31","","6A2 EST 26 A","","BONITA","VONS MARKET","CA","21130154401"
"332369","SAFEWAY FARMS SMOKED HAM","2015-06-26","","CA2","2015-05-31","","6A2 EST 26 A","","BONITA","VONS MARKET","CA","21130154401"
"332374","WEGMANS THIN SHAVED SMOKED HAM","2015-06-24","","NJ1","2015-06-01","","EST 1489/P-1489 C02 13:28","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","77890164426"
"332375","WEGMANS THIN SHAVED SMOKED HAM","2015-06-24","","NJ1","2015-06-01","","EST 1489/P-1489 C02 13:28","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","77890164426"
"332376","WEGMANS THIN SHAVED SMOKED HAM","2015-06-24","","NJ1","2015-06-01","","EST 1489/P-1489 C02 13:29","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","77890164426"
"332377","WEGMANS THIN SHAVED SMOKED HAM","2015-06-24","","NJ1","2015-06-01","","EST 1489/P-1489 C02 13:29","","WOODBRIDGE","WEGMANS FOOD MARKET","NJ","77890164426"
"332378","GREAT VALUE THIN SLICED SMOKED HAM","2015-07-13","","CA1","2015-06-07","","39 5 10:35 EST 1014","","PALMDALE","WALMART SUPERCENTER","CA","78742054568"
"332379","GREAT VALUE THIN SLICED SMOKED HAM","2015-07-13","","CA1","2015-06-07","","39 5 10:35 EST 1014","","PALMDALE","WALMART SUPERCENTER","CA","78742054568"
"332380","GREAT VALUE THIN SLICED SMOKED HAM","2015-06-29","","CA1","2015-06-07","","39 4 13:32 EST 1014","","PALMDALE","WALMART SUPERCENTER","CA","78742054568"
"332381","GREAT VALUE THIN SLICED SMOKED HAM","2015-06-29","","CA1","2015-06-07","","39 4 13:32 EST 1014","","PALMDALE","WALMART SUPERCENTER","CA","78742054568"
"332386","KROGER DELI THIN SLICED SMOKED HAM","2015-07-31","","TX1","2015-06-17","","B EST1489/P-1489E04 17:38","","HOUSTON","KROGER","TX","11110978011"
"332387","KROGER DELI THIN SLICED SMOKED HAM","2015-07-31","","TX1","2015-06-17","","B EST1489/P-1489E04 17:38","","HOUSTON","KROGER","TX","11110978011"
"332388","KROGER DELI THIN SLICED SMOKED HAM","2015-07-31","","TX1","2015-06-17","","B EST1489/P-1489E04 17:38","","HOUSTON","KROGER","TX","11110978011"
"332389","KROGER DELI THIN SLICED SMOKED HAM","2015-07-31","","TX1","2015-06-17","","B EST1489/P-1489E04 17:38","","HOUSTON","KROGER","TX","11110978011"
"332390","HYVEE DELI SLICED SMOKED HAM","2015-07-03","","IA","2015-05-30","","63A EST 26A","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450100525"
"332391","HYVEE DELI SLICED SMOKED HAM","2015-07-03","","IA","2015-05-30","","63A EST 26A","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450100525"
"332392","HYVEE DELI SLICED SMOKED HAM","2015-07-03","","IA","2015-05-30","","63A EST 26A","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450100525"
"332393","HYVEE DELI SLICED SMOKED HAM","2015-07-03","","IA","2015-05-30","","63A EST 26A","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450100525"
"319875","","2015-11-09","","NE1","2015-10-06","","10:0823 ","","HASTINGS","ALLENS FOOD MART","NE","40822011143"
"319876","","2015-11-09","","NE1","2015-10-06","","10:0823 ","","HASTINGS","ALLENS FOOD MART","NE","40822011143"
"319880","","2015-11-02","","PA1","2015-09-27","","1 231 02160132","","PITTSBURGH","SHOP N SAVE","PA","40822011143"
"319881","","2015-11-02","","AZ1","2015-09-27","","1 231 165302","","TUCSON","BASHAS MARKET","AZ","40822011143"
"319886","","2015-11-13","","IA","2015-09-19","","3:38:52 ","","ESTHERVILLE","HY VEE FOOD STORE","IA","40822011143"
"319887","","2015-11-13","","IA","2015-09-19","","3:38:42 AM","","ESTHERVILLE","HY VEE FOOD STORE","IA","40822011143"
"319888","","2015-11-13","","IA","2015-09-19","","3:38:54 AM","","ESTHERVILLE","HY VEE FOOD STORE","IA","40822011143"
"319889","","2015-10-12","","TX1","2015-09-26","","5:50:03 PM","","HOUSTON","RANDALLS FOOD MARKET","TX","40822011143"
"319890","","2015-10-12","","TX1","2015-09-26","","5:52:40 PM","","HOUSTON","RANDALLS FOOD MARKET","TX","40822011143"
"319891","","2015-10-12","","TX1","2015-09-26","","5:50:02 PM","","HOUSTON","RANDALLS FOOD MARKET","TX","40822011143"
"319895","OPEN NATURE ORIGINAL","2015-11-26","","CA2","2015-10-06","","6:57:00 AM","","BONITA","VONS MARKET","CA","79893110196"
"319896","OPEN NATURE ORIGINAL","2015-11-26","","CA2","2015-10-06","","6:57:00 AM","","BONITA","VONS MARKET","CA","79893110196"
"319897","HYVEE SELECT ORIGINAL","2015-10-25","","IA","2015-09-19","","2024L3","","ESTHERVILLE","HY VEE FOOD STORE","IA","75450062366"
"319898","HYVEE SELECT ORIGINAL","2015-10-25","","IA","2015-09-19","","2024L3","","ESTHERVILLE","HY VEE FOOD STORE","IA","75450062366"
"319902","","2015-11-13","","IN1","2015-09-29","","12:3042","","NEWBURGH","SCHNUCK MARKET","IN","40822011143"
"319903","","2015-11-13","","IN1","2015-09-29","","12:3041","","NEWBURGH","SCHNUCK MARKET","IN","40822011143"
"319904","","2015-11-02","","CA1","2015-09-27","","142841","","PALMDALE","STATER BROS MKT","CA","40822011143"
"319905","","2015-11-02","","CA1","2015-09-27","","142845","","PALMDALE","STATER BROS MKT","CA","40822011143"
"319922","","2015-11-06","","GA1","2015-09-29","","175822 ","","LOCUST GROVE","INGLES SUPERMARKET","GA","40822011143"
"319923","","2015-11-06","","GA1","2015-09-29","","175823","","LOCUST GROVE","INGLES SUPERMARKET","GA","40822011143"
"319924","","2015-11-09","","NJ1","2015-09-28","","232044","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","40822011143"
"319925","","2015-11-09","","NJ1","2015-09-28","","174725","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","40822011143"
"319940","","2015-11-13","","CA2","2015-10-06","","11:3211 ","","BONITA ","VONS MARKET","CA","40822011143"
"319941","","2015-11-13","","CA2","2015-10-06","","11:3213","","BONITA ","VONS MARKET","CA","40822011143"
"319942","","2015-11-16","","KY1","2015-09-29","","7:09:11 PM","","HARRODSBURG","KROGER","KY","40822011143"
"319943","","2015-11-16","","KY1","2015-09-29","","7:09:11 PM","","HARRODSBURG","KROGER","KY","40822011143"
"319959","","2015-10-15","","GA1","2015-09-29","","0542-208","","LOCUST GROVE","INGLES SUPERMARKET","GA","78902675305"
"319960","","2015-10-15","","GA1","2015-09-29","","0542-208","","LOCUST GROVE","INGLES SUPERMARKET","GA","78902675305"
"319961","","2015-10-15","","GA1","2015-09-29","","0542-208","","LOCUST GROVE","INGLES SUPERMARKET","GA","78902675305"
"319962","","2015-10-24","","NJ1","2015-09-28","","0637-217","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","78902675305"
"319963","","2015-10-24","","NJ1","2015-09-28","","0810-217","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","78902675305"
"319964","","2015-10-24","","NJ1","2015-09-28","","0812-217","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","78902675305"
"319979","PITA PAL ORIGINAL","2015-11-07","","TX1","2015-09-26","","9:41:00 AM","","HOUSTON","RANDALLS FOOD MARKET","TX","850157000688"
"319980","ATHENOS HUMMUS ORIGINAL","2015-12-03","","CA1","2015-09-27","","XMN 7 1553","","PALMDALE","STATER BROS MKT","CA","25400000436"
"319985","","2015-11-07","","PA1","2015-09-27","","0240 231","","PITTSBURGH","GIANT EAGLE MARKET","PA","78902675305"
"319986","","2015-11-07","","PA1","2015-09-27","","0240 231","","PITTSBURGH","GIANT EAGLE MARKET","PA","78902675305"
