"fdc_id","fdc_id_of_sample_food"
"334112","334103"
"334113","334103"
"334114","334103"
"334124","334115"
"334125","334115"
"334126","334115"
"334134","334127"
"334135","334127"
"334136","334127"
"334144","334137"
"334145","334137"
"334146","334137"
"334156","334147"
"334157","334147"
"334158","334147"
"334168","334159"
"334169","334159"
"334170","334159"
"334171","334159"
"334179","334172"
"334180","334172"
"334181","334172"
"334191","334182"
"334192","334182"
"334193","334182"
"323700","323698"
"323701","323698"
"323702","323698"
"323703","323698"
"323704","323698"
"323707","323705"
"323708","323705"
"323709","323705"
"323713","323711"
"323714","323711"
"323715","323711"
"323716","323711"
"323717","323711"
"323720","323718"
"323721","323718"
"323722","323718"
"323726","323724"
"323727","323724"
"323728","323724"
"323732","323730"
"323733","323730"
"323734","323730"
"323738","323736"
"323739","323736"
"323740","323736"
"323741","323736"
"323744","323742"
"323745","323742"
"323746","323742"
"323762","323760"
"323763","323760"
"323764","323760"
"323765","323760"
"329373","329371"
"329374","329371"
"329375","329371"
"329376","329371"
"329380","329378"
"329381","329378"
"329382","329378"
"329383","329378"
"329384","329378"
"329387","329385"
"329388","329385"
"329389","329385"
"329390","329385"
"329391","329385"
"329394","329392"
"329395","329392"
"329396","329392"
"329397","329392"
"329401","329399"
"329402","329399"
"329403","329399"
"329404","329399"
"329408","329406"
"329409","329406"
"329410","329406"
"329411","329406"
"329412","329406"
"329415","329413"
"329416","329413"
"329417","329413"
"329418","329413"
"329422","329420"
"329423","329420"
"329424","329420"
"329425","329420"
"329429","329427"
"329430","329427"
"329431","329427"
"329432","329427"
"329436","329434"
"329437","329434"
"329438","329434"
"329439","329434"
"329443","329441"
"329444","329441"
"329445","329441"
"329446","329441"
"329447","329441"
"329450","329448"
"329451","329448"
"329452","329448"
"329453","329448"
"329457","329455"
"329464","329462"
"329465","329462"
"329466","329462"
"329467","329462"
"329468","329462"
"329599","329597"
"329600","329597"
"329601","329597"
"329602","329597"
"329603","329597"
"329606","329604"
"329607","329604"
"329608","329604"
"329609","329604"
"329613","329611"
"329614","329611"
"329615","329611"
"329616","329611"
"329620","329618"
"329621","329618"
"329622","329618"
"329623","329618"
"329624","329618"
"329627","329625"
"329628","329625"
"329629","329625"
"329630","329625"
"329631","329625"
"329634","329632"
"329635","329632"
"329636","329632"
"329637","329632"
"329641","329639"
"329642","329639"
"329643","329639"
"329644","329639"
"329655","329653"
"329656","329653"
"329657","329653"
"329658","329653"
"329662","329660"
"329663","329660"
"329664","329660"
"329665","329660"
"329676","329674"
"329677","329674"
"329678","329674"
"329679","329674"
"329680","329674"
"329683","329681"
"329684","329681"
"329685","329681"
"329686","329681"
"320064","320062"
"320065","320062"
"320066","320062"
"320067","320062"
"320068","320062"
"320069","320062"
"320070","320062"
"320071","320062"
"320072","320062"
"320073","320062"
"320074","320062"
"320075","320062"
"320076","320062"
"320077","320062"
"320078","320062"
"320079","320062"
"320080","320062"
"320081","320062"
"320082","320062"
"320356","320353"
"320380","320357"
"320381","320357"
"320383","320382"
"320385","320384"
"320386","320384"
"320387","320384"
"320389","320388"
"320391","320390"
"320393","320392"
"320395","320394"
"320397","320396"
"320398","320396"
"320399","320396"
"320401","320400"
"320403","320402"
"320405","320404"
"320407","320406"
"320409","320408"
"320411","320410"
"321980","321978"
"321981","321978"
"321982","321978"
"321983","321978"
"321984","321978"
"321985","321978"
"321986","321978"
"321987","321978"
"321988","321978"
"322308","322306"
"322309","322306"
"322310","322306"
"322311","322306"
"322312","322306"
"322313","322306"
"322314","322306"
"322315","322306"
"322316","322306"
"322317","322306"
"322318","322306"
"322319","322306"
"322320","322306"
"322321","322306"
"322322","322306"
"322323","322306"
"322324","322306"
"322325","322306"
"322326","322306"
"322590","322588"
"322591","322588"
"322592","322588"
"322593","322588"
"322594","322588"
"322595","322588"
"322596","322588"
"322597","322588"
"322598","322588"
"322599","322588"
"322600","322588"
"322601","322588"
"322602","322588"
"322603","322588"
"322604","322588"
"322605","322588"
"322606","322588"
"322607","322588"
"322608","322588"
"322609","322588"
"323508","323506"
"323509","323506"
"323510","323506"
"323511","323506"
"323512","323506"
"323515","323513"
"323516","323513"
"323517","323513"
"323518","323513"
"323519","323513"
"323522","323520"
"323523","323520"
"323524","323520"
"323525","323520"
"323529","323527"
"323530","323527"
"323531","323527"
"323532","323527"
"323536","323534"
"323537","323534"
"323538","323534"
"323539","323534"
"323543","323541"
"323544","323541"
"323545","323541"
"323546","323541"
"323550","323548"
"323551","323548"
"323552","323548"
"323553","323548"
"323554","323548"
"323557","323555"
"323558","323555"
"323559","323555"
"323560","323555"
"323564","323562"
"323565","323562"
"323566","323562"
"323567","323562"
"323568","323562"
"323571","323569"
"323572","323569"
"323573","323569"
"323574","323569"
"323575","323569"
"323578","323576"
"323579","323576"
"323580","323576"
"323581","323576"
"323585","323583"
"323586","323583"
"323587","323583"
"323588","323583"
"323592","323590"
"323593","323590"
"323594","323590"
"323595","323590"
"323599","323597"
"323600","323597"
"323601","323597"
"323602","323597"
"323607","323605"
"323608","323605"
"323609","323605"
"323612","323610"
"323613","323610"
"323614","323610"
"323615","323610"
"323618","323616"
"323619","323616"
"323620","323616"
"323621","323616"
"323624","323622"
"323625","323622"
"323626","323622"
"323629","323627"
"323630","323627"
"323631","323627"
"323632","323627"
"323633","323627"
"323636","323634"
"323637","323634"
"323638","323634"
"323639","323634"
"323640","323634"
"323643","323641"
"323644","323641"
"323645","323641"
"323648","323646"
"323649","323646"
"323650","323646"
"323653","323651"
"323654","323651"
"323655","323651"
"323656","323651"
"323659","323657"
"323660","323657"
"323661","323657"
"323662","323657"
"323665","323663"
"323666","323663"
"323667","323663"
"323668","323663"
"323671","323669"
"323672","323669"
"323673","323669"
"323676","323674"
"323677","323674"
"323678","323674"
"323681","323679"
"323682","323679"
"323683","323679"
"323684","323679"
"323687","323685"
"323688","323685"
"323689","323685"
"323690","323685"
"323691","323685"
"323694","323692"
"323695","323692"
"323696","323692"
"323750","323748"
"323751","323748"
"323752","323748"
"323756","323754"
"323757","323754"
"323758","323754"
"323769","323767"
"323770","323767"
"323771","323767"
"323772","323767"
"323773","323767"
"323776","323774"
"323777","323774"
"323778","323774"
"323779","323774"
"323782","323780"
"323783","323780"
"323784","323780"
"323785","323780"
"323789","323787"
"323790","323787"
"323791","323787"
"329458","329455"
"329459","329455"
"329460","329455"
"329471","329469"
"329472","329469"
"329473","329469"
"329474","329469"
"329478","329476"
"329479","329476"
"329480","329476"
"329481","329476"
"329485","329483"
"329486","329483"
"329487","329483"
"329488","329483"
"329489","329483"
"329493","329491"
"329494","329491"
"329495","329491"
"329496","329491"
"329497","329491"
"329500","329498"
"329501","329498"
"329502","329498"
"329503","329498"
"329507","329505"
"329508","329505"
"329509","329505"
"329510","329505"
"329514","329512"
"329515","329512"
"329516","329512"
"329517","329512"
"329521","329519"
"329522","329519"
"329523","329519"
"329524","329519"
"329528","329526"
"329529","329526"
"329530","329526"
"329531","329526"
"329532","329526"
"329535","329533"
"329536","329533"
"329537","329533"
"329538","329533"
"329539","329533"
"329542","329540"
"329543","329540"
"329544","329540"
"329545","329540"
"329549","329547"
"329550","329547"
"329551","329547"
"329552","329547"
"329556","329554"
"329557","329554"
"329558","329554"
"329559","329554"
"329560","329554"
"329563","329561"
"329564","329561"
"329565","329561"
"329566","329561"
"329567","329561"
"329570","329568"
"329571","329568"
"329572","329568"
"329573","329568"
"329577","329575"
"329578","329575"
"329579","329575"
"329580","329575"
"329584","329582"
"329585","329582"
"329586","329582"
"329587","329582"
"329591","329589"
"329592","329589"
"329593","329589"
"329594","329589"
"329648","329646"
"329649","329646"
"329650","329646"
"329651","329646"
"329669","329667"
"329670","329667"
"329671","329667"
"329672","329667"
"329690","329688"
"329691","329688"
"329692","329688"
"329693","329688"
"329694","329688"
"329697","329695"
"329698","329695"
"329699","329695"
"329700","329695"
"329704","329702"
"329705","329702"
"329706","329702"
"329707","329702"
"329708","329702"
"329711","329709"
"329712","329709"
"329713","329709"
"329714","329709"
"334724","334721"
"334748","334725"
"334749","334725"
"334751","334750"
"334777","334752"
"334778","334752"
"334780","334779"
"334782","334781"
"334783","334781"
"334784","334781"
"334785","334781"
"334786","334781"
"334788","334787"
"334789","334787"
"334791","334790"
"334793","334792"
"334795","334794"
"334797","334796"
"334798","334796"
"334799","334796"
"334800","334796"
"334801","334796"
"334803","334802"
"334805","334804"
"334807","334806"
"334809","334808"
"334811","334810"
"334813","334812"
"334815","334814"
"334817","334816"
"334819","334818"
"334820","334818"
"334821","334818"
"334822","334818"
"334823","334818"
"334825","334824"
"334827","334826"
"334829","334828"
"334830","334828"
"334831","334828"
"334832","334828"
"334834","334833"
"334836","334835"
"334838","334837"
"334840","334839"
"334842","334841"
"334844","334843"
"334846","334845"
"334848","334847"
"334857","334850"
"334858","334850"
"334859","334850"
"334861","334860"
"334869","334862"
"334870","334862"
"334872","334871"
"334874","334873"
"334875","334873"
"334876","334873"
"334878","334877"
"334880","334879"
"334882","334881"
"334884","334883"
"334886","334885"
"334888","334887"
"334890","334889"
"334892","334891"
"334894","334893"
"334896","334895"
"334902","334899"
"334915","334903"
"334916","334903"
"334919","334917"
"334921","334920"
"334922","334920"
"334924","334923"
"334925","334923"
"334926","334923"
"334927","334923"
"334930","334928"
"334933","334931"
"334936","334934"
"334939","334937"
"334941","334940"
"334942","334940"
"334943","334940"
"334944","334940"
"334947","334945"
"334950","334948"
"334953","334951"
"334956","334954"
"334959","334957"
"334962","334960"
"334966","334964"
"334973","334967"
"334974","334967"
"334975","334967"
"334976","334967"
"334978","334977"
"334986","334979"
"334987","334979"
"334989","334988"
"334991","334990"
"334992","334990"
"334993","334990"
"334994","334990"
"334996","334995"
"334998","334997"
"335000","334999"
"335002","335001"
"335004","335003"
"335006","335005"
"335008","335007"
"335010","335009"
"335012","335011"
"335015","335013"
"335022","335016"
"335023","335016"
"335024","335016"
"335026","335025"
"335034","335027"
"335035","335027"
"335037","335036"
"335039","335038"
"335040","335038"
"335041","335038"
"335042","335038"
"335044","335043"
"335046","335045"
"335048","335047"
"335050","335049"
"335052","335051"
"335054","335053"
"335056","335055"
"335058","335057"
"335060","335059"
"335064","335062"
"335077","335065"
"335078","335065"
"335080","335079"
"335082","335081"
"335083","335081"
"335084","335081"
"335086","335085"
"335088","335087"
"335090","335089"
"335092","335091"
"335094","335093"
"335095","335093"
"335096","335093"
"335098","335097"
"335100","335099"
"335102","335101"
"335104","335103"
"335106","335105"
"335108","335107"
"320027","320025"
"320028","320025"
"320029","320025"
"320033","320031"
"320034","320031"
"320035","320031"
"320039","320037"
"320040","320037"
"320041","320037"
"320045","320043"
"320046","320043"
"320047","320043"
"320048","320043"
"320049","320043"
"320050","320043"
"320051","320043"
"320052","320043"
"320053","320043"
"320054","320043"
"320055","320043"
"320056","320043"
"320057","320043"
"320058","320043"
"320059","320043"
"320087","320085"
"320088","320085"
"320089","320085"
"320090","320085"
"320091","320085"
"320092","320085"
"320093","320085"
"320094","320085"
"320095","320085"
"320096","320085"
"320097","320085"
"320098","320085"
"320099","320085"
"320100","320085"
"320101","320085"
"320106","320104"
"320107","320104"
"320108","320104"
"320109","320104"
"320110","320104"
"320111","320104"
"320112","320104"
"320113","320104"
"320114","320104"
"320115","320104"
"320116","320104"
"320117","320104"
"320118","320104"
"320119","320104"
"320120","320104"
"320121","320104"
"320126","320124"
"320127","320124"
"320128","320124"
"320129","320124"
"320130","320124"
"320131","320124"
"320132","320124"
"320133","320124"
"320134","320124"
"320135","320124"
"320136","320124"
"320137","320124"
"320138","320124"
"320139","320124"
"320140","320124"
"320145","320143"
"320146","320143"
"320147","320143"
"320148","320143"
"320149","320143"
"320150","320143"
"320151","320143"
"320152","320143"
"320153","320143"
"320154","320143"
"320155","320143"
"320156","320143"
"320157","320143"
"320158","320143"
"320159","320143"
"320160","320143"
"320161","320143"
"320162","320143"
"320167","320165"
"320168","320165"
"320169","320165"
"320170","320165"
"320174","320172"
"320175","320172"
"320176","320172"
"320181","320179"
"320182","320179"
"320183","320179"
"320187","320185"
"320188","320185"
"320189","320185"
"320193","320191"
"320194","320191"
"320195","320191"
"320199","320197"
"320200","320197"
"320201","320197"
"320205","320203"
"320206","320203"
"320207","320203"
"320212","320210"
"320213","320210"
"320214","320210"
"320215","320210"
"320216","320210"
"320217","320210"
"320218","320210"
"320219","320210"
"320220","320210"
"320221","320210"
"320222","320210"
"320223","320210"
"320224","320210"
"320225","320210"
"320226","320210"
"320227","320210"
"320232","320230"
"320233","320230"
"320234","320230"
"320235","320230"
"320236","320230"
"320237","320230"
"320238","320230"
"320239","320230"
"320240","320230"
"320241","320230"
"320242","320230"
"320243","320230"
"320244","320230"
"320245","320230"
"320246","320230"
"320247","320230"
"320248","320230"
"320249","320230"
"320250","320230"
"320255","320253"
"320256","320253"
"320257","320253"
"320258","320253"
"320259","320253"
"320260","320253"
"320261","320253"
"320262","320253"
"320263","320253"
"320264","320253"
"320265","320253"
"320266","320253"
"320267","320253"
"320268","320253"
"320269","320253"
"320270","320253"
"320271","320253"
"320272","320253"
"320277","320275"
"320278","320275"
"320279","320275"
"320280","320275"
"320281","320275"
"320282","320275"
"320283","320275"
"320284","320275"
"320285","320275"
"320286","320275"
"320287","320275"
"320288","320275"
"320289","320275"
"320290","320275"
"320291","320275"
"320292","320275"
"320293","320275"
"320294","320275"
"320295","320275"
"320300","320298"
"320301","320298"
"320302","320298"
"320303","320298"
"320304","320298"
"320305","320298"
"320309","320307"
"320310","320307"
"320311","320307"
"320315","320313"
"320316","320313"
"320317","320313"
"320318","320313"
"320319","320313"
"320320","320313"
"320321","320313"
"320322","320313"
"320323","320313"
"320324","320313"
"320325","320313"
"320326","320313"
"320327","320313"
"320328","320313"
"320329","320313"
"320334","320332"
"320335","320332"
"320336","320332"
"320337","320332"
"320338","320332"
"320339","320332"
"320340","320332"
"320341","320332"
"320342","320332"
"320343","320332"
"320344","320332"
"320345","320332"
"320346","320332"
"320347","320332"
"320348","320332"
"320349","320332"
"321903","321901"
"321904","321901"
"321905","321901"
"321909","321907"
"321910","321907"
"321911","321907"
"321915","321913"
"321916","321913"
"321917","321913"
"321922","321920"
"321923","321920"
"321924","321920"
"321925","321920"
"321926","321920"
"321927","321920"
"321928","321920"
"321929","321920"
"321930","321920"
"321931","321920"
"321932","321920"
"321933","321920"
"321934","321920"
"321935","321920"
"321936","321920"
"321937","321920"
"321942","321940"
"321943","321940"
"321944","321940"
"321945","321940"
"321946","321940"
"321947","321940"
"321948","321940"
"321949","321940"
"321950","321940"
"321951","321940"
"321952","321940"
"321953","321940"
"321954","321940"
"321955","321940"
"321956","321940"
"321961","321959"
"321962","321959"
"321963","321959"
"321964","321959"
"321965","321959"
"321966","321959"
"321967","321959"
"321968","321959"
"321969","321959"
"321970","321959"
"321971","321959"
"321972","321959"
"321973","321959"
"321974","321959"
"321975","321959"
"321989","321978"
"321990","321978"
"321991","321978"
"321992","321978"
"321993","321978"
"321994","321978"
"321995","321978"
"321996","321978"
"321997","321978"
"321998","321978"
"322003","322001"
"322004","322001"
"322005","322001"
"322006","322001"
"322007","322001"
"322008","322001"
"322009","322001"
"322010","322001"
"322011","322001"
"322012","322001"
"322013","322001"
"322014","322001"
"322015","322001"
"322016","322001"
"322017","322001"
"322022","322020"
"322023","322020"
"322024","322020"
"322025","322020"
"322026","322020"
"322027","322020"
"322028","322020"
"322029","322020"
"322030","322020"
"322031","322020"
"322032","322020"
"322033","322020"
"322034","322020"
"322035","322020"
"322036","322020"
"322037","322020"
"322038","322020"
"322039","322020"
"322040","322020"
"322045","322043"
"322046","322043"
"322047","322043"
"322051","322049"
"322052","322049"
"322053","322049"
"322057","322055"
"322058","322055"
"322059","322055"
"322063","322061"
"322064","322061"
"322065","322061"
"322069","322067"
"322070","322067"
"322071","322067"
"322075","322073"
"322076","322073"
"322077","322073"
"322081","322079"
"322082","322079"
"322083","322079"
"322087","322085"
"322088","322085"
"322089","322085"
"322090","322085"
"322091","322085"
"322092","322085"
"322093","322085"
"322094","322085"
"322095","322085"
"322096","322085"
"322097","322085"
"322098","322085"
"322099","322085"
"322100","322085"
"322101","322085"
"322102","322085"
"322107","322105"
"322108","322105"
"322109","322105"
"322110","322105"
"322111","322105"
"322112","322105"
"322113","322105"
"322114","322105"
"322115","322105"
"322116","322105"
"322117","322105"
"322118","322105"
"322119","322105"
"322120","322105"
"322121","322105"
"322122","322105"
"322123","322105"
"322124","322105"
"322125","322105"
"322130","322128"
"322131","322128"
"322132","322128"
"322133","322128"
"322134","322128"
"322135","322128"
"322136","322128"
"322137","322128"
"322138","322128"
"322139","322128"
"322140","322128"
"322141","322128"
"322142","322128"
"322143","322128"
"322144","322128"
"322145","322128"
"322146","322128"
"322147","322128"
"322152","322150"
"322153","322150"
"322154","322150"
"322155","322150"
"322156","322150"
"322157","322150"
"322158","322150"
"322159","322150"
"322160","322150"
"322161","322150"
"322162","322150"
"322163","322150"
"322164","322150"
"322165","322150"
"322166","322150"
"322167","322150"
"322168","322150"
"322169","322150"
"322170","322150"
"322175","322173"
"322176","322173"
"322177","322173"
"322178","322173"
"322179","322173"
"322180","322173"
"322184","322182"
"322185","322182"
"322186","322182"
"322190","322188"
"322191","322188"
"322192","322188"
"322193","322188"
"322194","322188"
"322195","322188"
"322196","322188"
"322197","322188"
"322198","322188"
"322199","322188"
"322200","322188"
"322201","322188"
"322202","322188"
"322203","322188"
"322204","322188"
"322209","322207"
"322210","322207"
"322211","322207"
"322212","322207"
"322213","322207"
"322214","322207"
"322215","322207"
"322216","322207"
"322217","322207"
"322218","322207"
"322219","322207"
"322220","322207"
"322221","322207"
"322222","322207"
"322223","322207"
"322224","322207"
"322225","322207"
"322231","322229"
"322232","322229"
"322233","322229"
"322238","322236"
"322239","322236"
"322240","322236"
"322245","322243"
"322246","322243"
"322247","322243"
"322251","322249"
"322252","322249"
"322253","322249"
"322254","322249"
"322255","322249"
"322256","322249"
"322257","322249"
"322258","322249"
"322259","322249"
"322260","322249"
"322261","322249"
"322262","322249"
"322263","322249"
"322264","322249"
"322265","322249"
"322270","322268"
"322271","322268"
"322272","322268"
"322273","322268"
"322274","322268"
"322275","322268"
"322276","322268"
"322277","322268"
"322278","322268"
"322279","322268"
"322280","322268"
"322281","322268"
"322282","322268"
"322283","322268"
"322284","322268"
"322289","322287"
"322290","322287"
"322291","322287"
"322292","322287"
"322293","322287"
"322294","322287"
"322295","322287"
"322296","322287"
"322297","322287"
"322298","322287"
"322299","322287"
"322300","322287"
"322301","322287"
"322302","322287"
"322303","322287"
"322331","322329"
"322332","322329"
"322333","322329"
"322334","322329"
"322335","322329"
"322336","322329"
"322337","322329"
"322338","322329"
"322339","322329"
"322340","322329"
"322341","322329"
"322342","322329"
"322343","322329"
"322344","322329"
"322345","322329"
"322346","322329"
"322351","322349"
"322352","322349"
"322353","322349"
"322354","322349"
"322355","322349"
"322356","322349"
"322357","322349"
"322358","322349"
"322359","322349"
"322360","322349"
"322361","322349"
"322362","322349"
"322363","322349"
"322364","322349"
"322365","322349"
"322366","322349"
"322367","322349"
"322368","322349"
"322369","322349"
"322370","322349"
"322375","322373"
"322376","322373"
"322377","322373"
"322381","322379"
"322382","322379"
"322383","322379"
"322384","322379"
"322388","322386"
"322389","322386"
"322390","322386"
"322394","322392"
"322395","322392"
"322396","322392"
"322400","322398"
"322401","322398"
"322402","322398"
"322406","322404"
"322407","322404"
"322408","322404"
"322412","322410"
"322413","322410"
"322414","322410"
"322418","322416"
"322419","322416"
"322420","322416"
"322421","322416"
"322422","322416"
"322423","322416"
"322424","322416"
"322425","322416"
"322426","322416"
"322427","322416"
"322428","322416"
"322429","322416"
"322430","322416"
"322431","322416"
"322432","322416"
"322433","322416"
"322434","322416"
"322435","322416"
"322436","322416"
"322441","322439"
"322442","322439"
"322443","322439"
"322444","322439"
"322445","322439"
"322446","322439"
"322450","322448"
"322451","322448"
"322452","322448"
"322453","322448"
"322454","322448"
"322455","322448"
"322456","322448"
"322457","322448"
"322458","322448"
"322459","322448"
"322460","322448"
"322461","322448"
"322462","322448"
"322463","322448"
"322464","322448"
"322465","322448"
"322466","322448"
"322467","322448"
"322468","322448"
"322473","322471"
"322474","322471"
"322475","322471"
"322476","322471"
"322477","322471"
"322478","322471"
"322479","322471"
"322480","322471"
"322481","322471"
"322482","322471"
"322483","322471"
"322484","322471"
"322485","322471"
"322486","322471"
"322487","322471"
"322488","322471"
"322489","322471"
"322494","322492"
"322495","322492"
"322496","322492"
"322497","322492"
"322498","322492"
"322499","322492"
"322500","322492"
"322501","322492"
"322502","322492"
"322503","322492"
"322504","322492"
"322505","322492"
"322506","322492"
"322507","322492"
"322508","322492"
"322509","322492"
"322510","322492"
"322511","322492"
"322516","322514"
"322517","322514"
"322518","322514"
"322522","322520"
"322523","322520"
"322524","322520"
"322525","322520"
"322526","322520"
"322527","322520"
"322528","322520"
"322529","322520"
"322530","322520"
"322531","322520"
"322532","322520"
"322533","322520"
"322534","322520"
"322535","322520"
"322536","322520"
"322541","322539"
"322542","322539"
"322543","322539"
"322544","322539"
"322545","322539"
"322546","322539"
"322547","322539"
"322548","322539"
"322549","322539"
"322550","322539"
"322551","322539"
"322552","322539"
"322553","322539"
"322554","322539"
"322555","322539"
"322556","322539"
"322562","322560"
"322563","322560"
"322564","322560"
"322568","322566"
"322569","322566"
"322570","322566"
"322571","322566"
"322572","322566"
"322573","322566"
"322574","322566"
"322575","322566"
"322576","322566"
"322577","322566"
"322578","322566"
"322579","322566"
"322580","322566"
"322581","322566"
"322582","322566"
"322583","322566"
"322584","322566"
"322585","322566"
"322614","322612"
"322615","322612"
"322616","322612"
"322617","322612"
"322618","322612"
"322619","322612"
"322620","322612"
"322621","322612"
"322622","322612"
"322623","322612"
"322624","322612"
"322625","322612"
"322630","322628"
"322631","322628"
"322632","322628"
"322633","322628"
"322634","322628"
"322635","322628"
"322636","322628"
"322637","322628"
"322638","322628"
"322639","322628"
"322640","322628"
"322641","322628"
"322642","322628"
"322643","322628"
"322644","322628"
"322649","322647"
"322650","322647"
"322651","322647"
"322652","322647"
"322653","322647"
"322654","322647"
"322655","322647"
"322656","322647"
"322657","322647"
"322658","322647"
"322659","322647"
"322660","322647"
"322661","322647"
"322662","322647"
"322663","322647"
"322668","322666"
"322669","322666"
"322670","322666"
"322671","322666"
"322672","322666"
"322673","322666"
"322674","322666"
"322675","322666"
"322676","322666"
"322677","322666"
"322678","322666"
"322679","322666"
"322680","322666"
"322681","322666"
"322682","322666"
"322683","322666"
"322684","322666"
"322685","322666"
"322686","322666"
"322691","322689"
"322692","322689"
"322693","322689"
"322694","322689"
"322698","322696"
"322699","322696"
"322700","322696"
"322704","322702"
"322705","322702"
"322706","322702"
"322710","322708"
"322711","322708"
"322712","322708"
"322713","322708"
"322717","322715"
"322718","322715"
"322719","322715"
"322723","322721"
"322724","322721"
"322725","322721"
"322729","322727"
"322730","322727"
"322731","322727"
"322732","322727"
"322736","322734"
"322737","322734"
"322738","322734"
"322742","322740"
"322743","322740"
"322744","322740"
"322745","322740"
"322746","322740"
"322747","322740"
"322748","322740"
"322749","322740"
"322750","322740"
"322751","322740"
"322752","322740"
"322753","322740"
"322754","322740"
"322755","322740"
"322756","322740"
"322757","322740"
"322758","322740"
"322759","322740"
"322760","322740"
"322765","322763"
"322766","322763"
"322767","322763"
"322771","322769"
"322772","322769"
"322773","322769"
"322774","322769"
"322775","322769"
"322776","322769"
"322777","322769"
"322778","322769"
"322779","322769"
"322780","322769"
"322781","322769"
"322782","322769"
"322783","322769"
"322784","322769"
"322785","322769"
"322786","322769"
"322787","322769"
"322788","322769"
"322789","322769"
"322790","322769"
"322795","322793"
"322796","322793"
"322797","322793"
"322798","322793"
"322799","322793"
"322800","322793"
"322801","322793"
"322802","322793"
"322803","322793"
"322804","322793"
"322805","322793"
"322806","322793"
"322807","322793"
"322808","322793"
"322809","322793"
"322810","322793"
"322816","322814"
"322817","322814"
"322818","322814"
"322819","322814"
"322820","322814"
"322821","322814"
"322822","322814"
"322823","322814"
"322824","322814"
"322825","322814"
"322826","322814"
"322827","322814"
"322828","322814"
"322829","322814"
"322830","322814"
"322831","322814"
"322832","322814"
"322833","322814"
"322838","322836"
"322839","322836"
"322840","322836"
"322844","322842"
"322845","322842"
"322846","322842"
"322847","322842"
"322848","322842"
"322849","322842"
"322853","322851"
"322854","322851"
"322855","322851"
"322856","322851"
"322857","322851"
"322858","322851"
"322859","322851"
"322860","322851"
"322861","322851"
"322862","322851"
"322863","322851"
"322864","322851"
"322865","322851"
"322866","322851"
"322867","322851"
"322868","322851"
"322873","322871"
"322874","322871"
"322875","322871"
"322876","322871"
"322877","322871"
"322878","322871"
"322879","322871"
"322880","322871"
"322881","322871"
"322882","322871"
"322883","322871"
"322884","322871"
"322885","322871"
"322886","322871"
"322887","322871"
"322888","322871"
"325291","325288"
"325292","325288"
"325293","325288"
"325294","325288"
"325295","325288"
"325296","325288"
"325297","325288"
"325298","325288"
"325299","325288"
"325300","325288"
"325301","325288"
"325302","325288"
"325309","325305"
"325310","325305"
"325311","325305"
"325312","325305"
"325313","325305"
"325314","325305"
"325315","325305"
"325316","325305"
"325317","325305"
"325318","325305"
"325319","325305"
"325320","325305"
"325326","325323"
"325327","325323"
"325328","325323"
"325329","325323"
"325330","325323"
"325331","325323"
"325332","325323"
"325333","325323"
"325334","325323"
"325335","325323"
"325336","325323"
"325337","325323"
"325338","325323"
"325345","325341"
"325346","325341"
"325347","325341"
"325348","325341"
"325349","325341"
"325350","325341"
"325351","325341"
"325352","325341"
"325353","325341"
"325354","325341"
"325355","325341"
"325356","325341"
"325357","325341"
"326210","326197"
"326211","326197"
"326212","326197"
"326213","326197"
"326214","326197"
"326215","326197"
"326216","326197"
"326230","326217"
"326231","326217"
"326232","326217"
"326233","326217"
"326234","326217"
"326235","326217"
"326236","326217"
"326249","326237"
"326250","326237"
"326251","326237"
"326252","326237"
"326253","326237"
"326254","326237"
"326255","326237"
"326256","326237"
"326257","326237"
"326258","326237"
"326259","326237"
"326260","326237"
"326261","326237"
"326262","326237"
"326263","326237"
"326277","326265"
"326278","326265"
"326279","326265"
"326280","326265"
"326281","326265"
"326282","326265"
"326283","326265"
"326284","326265"
"326298","326285"
"326299","326285"
"326300","326285"
"326301","326285"
"326302","326285"
"326303","326285"
"326304","326285"
"326305","326285"
"326306","326285"
"326307","326285"
"326308","326285"
"326309","326285"
"326310","326285"
"326311","326285"
"326312","326285"
"326327","326314"
"326328","326314"
"326329","326314"
"326330","326314"
"326331","326314"
"326332","326314"
"326345","326333"
"326346","326333"
"326347","326333"
"326348","326333"
"326349","326333"
"326350","326333"
"326363","326351"
"326364","326351"
"326365","326351"
"326366","326351"
"326367","326351"
"326368","326351"
"326369","326351"
"326370","326351"
"326371","326351"
"326372","326351"
"326373","326351"
"326374","326351"
"326375","326351"
"326376","326351"
"326377","326351"
"326378","326351"
"326393","326380"
"326394","326380"
"326395","326380"
"326396","326380"
"326397","326380"
"326398","326380"
"326412","326399"
"326413","326399"
"326414","326399"
"326415","326399"
"326416","326399"
"326417","326399"
"326418","326399"
"326419","326399"
"326420","326399"
"326421","326399"
"326422","326399"
"326423","326399"
"326424","326399"
"326440","326427"
"326441","326427"
"326442","326427"
"326443","326427"
"326444","326427"
"326445","326427"
"326446","326427"
"326447","326427"
"326448","326427"
"326449","326427"
"326450","326427"
"326451","326427"
"326452","326427"
"326453","326427"
"326454","326427"
"326455","326427"
"327051","327047"
"327052","327047"
"327053","327047"
"327054","327047"
"327055","327047"
"327056","327047"
"327057","327047"
"327058","327047"
"327059","327047"
"327060","327047"
"327061","327047"
"327069","327065"
"327070","327065"
"327071","327065"
"327072","327065"
"327073","327065"
"327074","327065"
"327075","327065"
"327076","327065"
